0,MiaoAlgo,i06
0,443,417
0,418,419
0,421,420
0,442,422
0,467,423
0,465,424
0,425,485
0,426,488
0,438,427
0,428,436
0,431,430
0,432,484
0,433,435
0,434,456
0,437,464
0,439,455
0,449,440
0,448,441
0,444,454
0,453,445
0,483,446
0,472,447
0,452,450
0,451,469
0,458,457
0,474,459
0,473,460
0,461,462
0,481,463
0,466,468
0,489,470
0,475,471
0,476,477
0,478,479
0,482,480
0,487,486
0,491,490
0,492,493
0,502,494
0,497,495
0,496,520
0,499,498
0,500,579
0,501,550
0,512,503
0,546,504
0,571,505
0,506,573
0,507,508
0,509,549
0,564,510
0,511,574
0,513,575
0,514,515
0,516,577
0,518,517
0,519,578
0,521,568
0,551,522
0,523,533
0,524,536
0,525,526
0,527,532
0,528,561
0,530,529
0,531,562
0,555,534
0,541,535
0,572,537
0,538,566
0,539,565
0,540,548
0,542,576
0,547,543
0,545,544
0,553,552
0,567,554
0,557,556
0,558,563
0,559,560
0,569,570
0,580,584
0,582,581
0,583,599
0,587,585
0,586,596
0,588,590
0,593,589
0,595,591
0,592,594
0,598,597
0,600,626
0,648,601
0,655,602
0,603,615
0,604,650
0,605,609
0,606,631
0,607,633
0,647,608
0,639,610
0,612,611
0,622,613
0,627,614
0,616,625
0,617,635
0,638,618
0,619,637
0,620,624
0,621,649
0,623,628
0,640,629
0,632,630
0,634,636
0,642,641
0,644,643
0,646,645
0,651,652
0,654,653
0,657,656
0,691,658
0,659,707
0,660,699
0,661,711
0,662,687
0,663,706
0,664,703
0,665,669
0,666,705
0,700,667
0,668,678
0,709,670
0,671,679
0,690,672
0,693,673
0,694,674
0,710,675
0,688,676
0,713,677
0,680,715
0,702,681
0,704,682
0,712,683
0,684,685
0,686,698
0,689,714
0,692,695
0,696,701
0,697,708
0,717,716
1,3,0
1,1,6
1,2,33
1,4,25
1,5,15
1,7,9
1,8,11
1,10,12
1,13,22
1,18,14
1,28,16
1,21,17
1,20,19
1,23,24
1,27,26
1,29,32
1,31,30
1,34,62
1,35,44
1,36,51
1,59,37
1,38,39
1,57,40
1,50,41
1,42,43
1,45,47
1,63,46
1,49,48
1,54,52
1,53,58
1,56,55
1,60,64
1,61,65
1,66,110
1,68,67
1,69,78
1,79,70
1,71,87
1,72,142
1,73,74
1,101,75
1,85,76
1,111,77
1,81,80
1,82,83
1,93,84
1,136,86
1,122,88
1,89,133
1,90,92
1,139,91
1,94,95
1,100,96
1,123,97
1,99,98
1,112,102
1,143,103
1,125,104
1,108,105
1,107,106
1,109,126
1,114,113
1,116,115
1,117,118
1,120,119
1,124,121
1,127,128
1,129,130
1,132,131
1,134,135
1,137,138
1,141,140
1,146,144
1,145,149
1,148,147
1,150,151
1,152,218
1,153,157
1,154,171
1,155,215
1,212,156
1,203,158
1,159,160
1,162,161
1,183,163
1,221,164
1,165,169
1,168,166
1,167,194
1,179,170
1,172,216
1,173,200
1,174,196
1,175,180
1,211,176
1,197,177
1,178,208
1,213,181
1,182,184
1,185,199
1,186,219
1,189,187
1,188,204
1,210,190
1,191,192
1,214,193
1,195,220
1,217,198
1,206,201
1,205,202
1,207,209
1,222,226
1,223,232
1,224,233
1,231,225
1,228,227
1,230,229
1,234,240
1,237,235
1,236,241
1,238,239
1,242,251
1,246,243
1,245,244
1,247,248
1,252,249
1,253,250
1,254,266
1,285,255
1,262,256
1,270,257
1,258,280
1,318,259
1,260,272
1,300,261
1,263,319
1,275,264
1,317,265
1,308,267
1,268,269
1,271,295
1,273,309
1,274,313
1,276,277
1,286,278
1,324,279
1,293,281
1,282,294
1,323,283
1,287,284
1,288,289
1,312,290
1,291,292
1,298,296
1,297,299
1,301,304
1,302,305
1,310,303
1,307,306
1,321,311
1,325,314
1,316,315
1,322,320
1,328,326
1,337,327
1,329,346
1,351,330
1,340,331
1,332,333
1,334,367
1,343,335
1,336,361
1,338,363
1,350,339
1,341,342
1,344,345
1,366,347
1,348,370
1,354,349
1,352,358
1,353,371
1,355,362
1,357,356
1,369,359
1,368,360
1,365,364
1,372,411
1,377,373
1,374,407
1,405,375
1,376,406
1,378,381
1,385,379
1,382,380
1,383,386
1,384,403
1,388,387
1,389,402
1,404,390
1,413,391
1,392,410
1,396,393
1,395,394
1,397,398
1,399,408
1,400,401
1,412,409
1,462,414
1,415,483
1,426,416
1,417,431
1,418,465
1,419,466
1,420,442
1,493,421
1,463,422
1,485,423
1,430,424
1,492,425
1,427,484
1,488,428
1,429,456
1,464,432
1,461,433
1,479,434
1,435,436
1,455,437
1,454,438
1,439,450
1,440,441
1,478,443
1,444,458
1,445,477
1,447,446
1,448,449
1,451,453
1,469,452
1,486,457
1,459,467
1,460,468
1,470,472
1,471,491
1,473,482
1,475,474
1,476,487
1,480,481
1,490,489
1,494,570
1,495,496
1,568,497
1,550,498
1,499,558
1,517,500
1,548,501
1,502,574
1,554,503
1,504,571
1,505,527
1,564,506
1,507,511
1,514,508
1,509,555
1,543,510
1,551,512
1,520,513
1,515,560
1,579,516
1,518,525
1,519,532
1,544,521
1,522,545
1,523,524
1,526,567
1,563,528
1,534,529
1,531,530
1,533,553
1,535,556
1,536,541
1,537,538
1,566,539
1,540,569
1,542,552
1,546,547
1,549,557
1,559,573
1,562,561
1,565,572
1,575,576
1,577,578
1,582,580
1,581,583
1,584,595
1,594,585
1,599,586
1,590,587
1,598,588
1,589,592
1,596,591
1,593,597
1,625,600
1,615,601
1,649,602
1,604,603
1,633,605
1,651,606
1,650,607
1,608,646
1,629,609
1,630,610
1,611,616
1,626,612
1,613,648
1,614,656
1,643,617
1,621,618
1,624,619
1,641,620
1,654,622
1,653,623
1,652,627
1,628,657
1,631,632
1,637,634
1,636,635
1,655,638
1,640,639
1,644,642
1,645,647
1,714,658
1,663,659
1,698,660
1,661,704
1,662,692
1,664,665
1,666,679
1,667,684
1,672,668
1,703,669
1,695,670
1,687,671
1,673,694
1,674,693
1,675,717
1,715,676
1,685,677
1,705,678
1,713,680
1,701,681
1,682,690
1,683,702
1,699,686
1,711,688
1,712,689
1,700,691
1,716,696
1,707,697
1,708,706
1,710,709
2,0,27
2,16,1
2,2,3
2,5,4
2,6,25
2,12,7
2,9,8
2,11,10
2,24,13
2,14,20
2,33,15
2,17,18
2,19,21
2,22,23
2,26,28
2,31,29
2,32,30
2,34,35
2,41,36
2,37,38
2,39,50
2,51,40
2,62,42
2,48,43
2,44,49
2,54,45
2,55,46
2,47,52
2,53,59
2,56,63
2,58,57
2,65,60
2,64,61
2,67,66
2,68,79
2,69,112
2,78,70
2,86,71
2,72,114
2,119,73
2,74,81
2,133,75
2,76,101
2,138,77
2,80,109
2,141,82
2,118,83
2,84,94
2,126,85
2,87,88
2,111,89
2,98,90
2,91,136
2,92,139
2,110,93
2,95,135
2,96,108
2,97,103
2,100,99
2,102,134
2,104,137
2,105,107
2,106,122
2,113,116
2,115,151
2,140,117
2,142,120
2,121,127
2,124,123
2,147,125
2,128,150
2,131,129
2,130,132
2,143,146
2,144,145
2,149,148
2,199,152
2,218,153
2,209,154
2,162,155
2,198,156
2,157,213
2,158,204
2,207,159
2,208,160
2,161,187
2,163,184
2,164,189
2,165,221
2,167,166
2,193,168
2,169,183
2,170,178
2,171,191
2,188,172
2,216,173
2,174,179
2,220,175
2,176,190
2,212,177
2,180,182
2,181,200
2,186,185
2,192,197
2,214,194
2,219,195
2,196,217
2,201,205
2,202,206
2,215,203
2,211,210
2,222,228
2,223,224
2,225,230
2,229,226
2,227,231
2,232,233
2,238,234
2,241,235
2,240,236
2,239,237
2,250,242
2,243,249
2,244,252
2,247,245
2,251,246
2,248,253
2,254,317
2,255,322
2,256,270
2,257,268
2,313,258
2,259,319
2,315,260
2,261,297
2,293,262
2,309,263
2,264,325
2,265,323
2,267,266
2,269,298
2,277,271
2,272,299
2,274,273
2,275,282
2,276,291
2,302,278
2,279,284
2,280,290
2,281,300
2,283,312
2,286,285
2,288,287
2,289,321
2,292,308
2,295,294
2,318,296
2,301,303
2,304,307
2,305,306
2,310,324
2,311,320
2,316,314
2,327,326
2,337,328
2,367,329
2,330,332
2,331,346
2,333,347
2,339,334
2,335,344
2,336,343
2,361,338
2,342,340
2,364,341
2,345,354
2,352,348
2,363,349
2,353,350
2,371,351
2,357,355
2,356,362
2,358,369
2,359,368
2,360,370
2,366,365
2,374,372
2,373,378
2,386,375
2,401,376
2,382,377
2,379,404
2,380,381
2,383,413
2,388,384
2,389,385
2,387,395
2,390,412
2,409,391
2,398,392
2,394,393
2,403,396
2,408,397
2,407,399
2,402,400
2,406,405
2,410,411
2,434,414
2,490,415
2,483,416
2,424,417
2,425,418
2,419,485
2,420,430
2,421,466
2,422,431
2,423,463
2,443,426
2,437,427
2,435,428
2,429,461
2,432,480
2,433,462
2,436,458
2,449,438
2,487,439
2,440,459
2,441,460
2,442,478
2,457,444
2,445,455
2,446,492
2,447,493
2,450,448
2,452,451
2,453,469
2,477,454
2,456,465
2,484,464
2,468,467
2,471,470
2,472,475
2,474,473
2,486,476
2,479,488
2,482,481
2,491,489
2,494,499
2,495,513
2,578,496
2,532,497
2,498,540
2,500,518
2,501,569
2,511,502
2,503,521
2,539,504
2,515,505
2,506,546
2,560,507
2,508,571
2,548,509
2,510,527
2,512,517
2,543,514
2,516,564
2,577,519
2,573,520
2,522,544
2,541,523
2,524,563
2,525,567
2,575,526
2,528,530
2,529,531
2,552,533
2,561,534
2,536,535
2,566,537
2,565,538
2,553,542
2,545,551
2,547,579
2,549,550
2,568,554
2,556,555
2,558,557
2,574,559
2,570,562
2,576,572
2,599,580
2,581,584
2,592,582
2,583,596
2,585,590
2,586,595
2,587,598
2,588,593
2,597,589
2,591,594
2,600,649
2,601,614
2,602,621
2,633,603
2,630,604
2,610,605
2,606,657
2,607,623
2,612,608
2,609,648
2,639,611
2,613,615
2,616,645
2,627,617
2,618,655
2,629,619
2,635,620
2,628,622
2,624,644
2,626,625
2,631,652
2,632,640
2,656,634
2,636,637
2,638,654
2,653,641
2,643,642
2,647,646
2,650,651
2,658,700
2,659,662
2,660,694
2,697,661
2,692,663
2,669,664
2,671,665
2,678,666
2,685,667
2,679,668
2,670,710
2,672,714
2,674,673
2,695,675
2,676,713
2,677,698
2,681,680
2,716,682
2,717,683
2,684,699
2,686,693
2,687,711
2,688,690
2,691,689
2,715,696
2,701,702
2,703,705
2,704,712
2,706,709
2,708,707
3,0,6
3,1,24
3,22,2
3,3,5
3,4,8
3,15,7
3,10,9
3,12,11
3,13,23
3,30,14
3,16,33
3,29,17
3,20,18
3,19,31
3,21,32
3,25,26
3,28,27
3,49,34
3,42,35
3,50,36
3,37,61
3,38,59
3,57,39
3,40,65
3,41,51
3,43,56
3,45,44
3,46,53
3,60,47
3,52,48
3,55,54
3,64,58
3,63,62
3,66,109
3,67,84
3,78,68
3,79,69
3,70,137
3,83,71
3,74,72
3,82,73
3,75,134
3,135,76
3,77,89
3,126,80
3,110,81
3,95,85
3,86,87
3,88,140
3,90,100
3,91,96
3,92,150
3,93,94
3,148,97
3,98,131
3,99,130
3,133,101
3,102,111
3,103,125
3,138,104
3,105,106
3,107,108
3,112,146
3,113,115
3,116,114
3,117,120
3,118,119
3,121,123
3,127,122
3,144,124
3,151,128
3,132,129
3,139,136
3,142,141
3,145,143
3,147,149
3,152,213
3,153,199
3,154,167
3,155,161
3,156,201
3,157,165
3,190,158
3,159,211
3,160,162
3,177,163
3,164,205
3,166,193
3,168,214
3,169,218
3,191,170
3,171,192
3,172,197
3,173,175
3,178,174
3,176,210
3,179,186
3,200,180
3,184,181
3,183,182
3,217,185
3,187,221
3,203,188
3,189,202
3,194,207
3,195,196
3,198,216
3,204,215
3,206,212
3,208,209
3,219,220
3,231,222
3,235,223
3,234,224
3,233,225
3,226,232
3,230,227
3,228,229
3,236,239
3,237,238
3,240,241
3,245,242
3,252,243
3,244,246
3,251,247
3,250,248
3,249,253
3,309,254
3,265,255
3,257,256
3,320,258
3,259,293
3,260,316
3,261,272
3,319,262
3,263,318
3,313,264
3,266,273
3,267,271
3,268,270
3,296,269
3,308,274
3,277,275
3,294,276
3,278,307
3,290,279
3,284,280
3,314,281
3,291,282
3,283,289
3,317,285
3,306,286
3,311,287
3,303,288
3,292,295
3,298,297
3,299,300
3,324,301
3,312,302
3,305,304
3,323,310
3,315,325
3,321,322
3,326,337
3,334,327
3,328,359
3,365,329
3,330,331
3,364,332
3,333,342
3,361,335
3,345,336
3,349,338
3,344,339
3,340,354
3,341,351
3,343,363
3,346,366
3,347,367
3,368,348
3,355,350
3,371,352
3,356,353
3,362,357
3,370,358
3,369,360
3,372,382
3,381,373
3,399,374
3,375,406
3,376,402
3,404,377
3,378,385
3,400,379
3,380,389
3,390,383
3,397,384
3,386,401
3,408,387
3,403,388
3,391,412
3,392,394
3,393,398
3,395,396
3,413,405
3,410,407
3,411,409
3,414,433
3,415,457
3,416,447
3,417,419
3,418,429
3,431,420
3,421,443
3,422,423
3,424,463
3,467,425
3,426,483
3,464,427
3,428,479
3,430,442
3,432,437
3,488,434
3,458,435
3,436,478
3,438,482
3,439,476
3,485,440
3,441,449
3,455,444
3,454,445
3,493,446
3,481,448
3,450,453
3,451,491
3,461,452
3,466,456
3,460,459
3,462,492
3,465,468
3,469,474
3,475,470
3,473,471
3,472,490
3,477,487
3,480,484
3,489,486
3,507,494
3,527,495
3,496,577
3,497,519
3,557,498
3,499,549
3,500,548
3,501,540
3,513,502
3,503,568
3,504,515
3,505,514
3,516,506
3,559,508
3,509,550
3,510,532
3,520,511
3,544,512
3,517,525
3,551,518
3,521,565
3,567,522
3,523,552
3,535,524
3,526,536
3,569,528
3,542,529
3,530,561
3,563,531
3,533,541
3,534,562
3,571,537
3,538,539
3,578,543
3,554,545
3,579,546
3,564,547
3,553,575
3,555,570
3,556,558
3,560,576
3,572,566
3,573,574
3,580,581
3,589,582
3,595,583
3,584,599
3,585,588
3,591,586
3,593,587
3,590,598
3,596,592
3,594,597
3,647,600
3,601,609
3,635,602
3,603,631
3,651,604
3,605,629
3,606,607
3,608,645
3,648,610
3,611,626
3,646,612
3,614,613
3,622,615
3,616,639
3,617,624
3,637,618
3,619,636
3,620,643
3,621,638
3,623,630
3,625,640
3,657,627
3,656,628
3,632,633
3,634,649
3,641,644
3,642,653
3,652,650
3,655,654
3,660,658
3,659,692
3,682,661
3,712,662
3,711,663
3,664,687
3,665,703
3,671,666
3,714,667
3,668,691
3,705,669
3,694,670
3,700,672
3,675,673
3,686,674
3,676,685
3,677,715
3,679,678
3,680,697
3,681,716
3,683,710
3,684,701
3,689,688
3,690,704
3,693,695
3,696,713
3,699,698
3,702,717
3,707,706
3,709,708
4,26,0
4,1,22
4,7,2
4,3,25
4,4,15
4,5,12
4,6,33
4,8,10
4,11,9
4,17,13
4,14,32
4,27,16
4,18,19
4,29,20
4,31,21
4,23,30
4,24,28
4,36,34
4,35,63
4,57,37
4,61,38
4,39,64
4,40,50
4,43,41
4,51,42
4,44,52
4,45,49
4,54,46
4,47,48
4,53,65
4,62,55
4,56,58
4,59,60
4,66,79
4,80,67
4,94,68
4,137,69
4,70,138
4,71,82
4,72,88
4,73,118
4,119,74
4,135,75
4,76,133
4,134,77
4,115,78
4,81,126
4,120,83
4,84,95
4,85,93
4,141,86
4,87,113
4,89,112
4,136,90
4,100,91
4,114,92
4,96,107
4,97,147
4,130,98
4,131,99
4,101,110
4,146,102
4,151,103
4,104,148
4,122,105
4,106,139
4,108,132
4,109,117
4,111,144
4,150,116
4,128,121
4,123,127
4,124,143
4,125,149
4,129,145
4,140,142
4,182,152
4,213,153
4,191,154
4,155,176
4,156,177
4,197,157
4,215,158
4,209,159
4,210,160
4,211,161
4,162,190
4,163,212
4,187,164
4,188,165
4,166,194
4,167,214
4,192,168
4,199,169
4,170,198
4,193,171
4,172,217
4,173,183
4,185,174
4,175,196
4,179,178
4,180,181
4,184,200
4,216,186
4,205,189
4,195,218
4,202,201
4,203,220
4,204,219
4,221,206
4,207,208
4,222,225
4,227,223
4,224,239
4,226,231
4,228,230
4,229,233
4,232,235
4,241,234
4,236,237
4,238,240
4,242,252
4,253,243
4,248,244
4,245,251
4,246,249
4,247,250
4,255,254
4,256,269
4,260,257
4,258,274
4,270,259
4,314,261
4,262,266
4,293,263
4,264,277
4,307,265
4,291,267
4,318,268
4,271,292
4,272,319
4,273,313
4,276,275
4,285,278
4,279,280
4,316,281
4,282,295
4,290,283
4,312,284
4,286,317
4,287,315
4,288,311
4,289,303
4,325,294
4,299,296
4,297,308
4,300,298
4,301,302
4,304,321
4,320,305
4,322,306
4,310,309
4,324,323
4,339,326
4,327,370
4,328,356
4,329,364
4,334,330
4,366,331
4,332,346
4,354,333
4,335,345
4,336,344
4,352,337
4,338,343
4,341,340
4,351,342
4,362,347
4,348,360
4,349,361
4,350,369
4,359,353
4,355,365
4,367,357
4,358,368
4,363,371
4,389,372
4,373,382
4,374,413
4,402,375
4,405,376
4,377,381
4,404,378
4,401,379
4,385,380
4,383,403
4,384,387
4,412,386
4,388,390
4,396,391
4,392,399
4,395,393
4,394,398
4,397,410
4,406,400
4,407,409
4,411,408
4,414,442
4,462,415
4,488,416
4,417,430
4,485,418
4,419,465
4,420,443
4,431,421
4,480,422
4,423,424
4,425,429
4,492,426
4,427,432
4,428,433
4,478,434
4,457,435
4,479,436
4,437,438
4,445,439
4,463,440
4,459,441
4,444,486
4,490,446
4,447,483
4,448,451
4,449,450
4,453,452
4,455,454
4,468,456
4,487,458
4,460,461
4,482,464
4,467,466
4,469,475
4,470,473
4,476,471
4,491,472
4,474,493
4,489,477
4,484,481
4,494,560
4,495,578
4,527,496
4,513,497
4,498,556
4,540,499
4,549,500
4,557,501
4,502,507
4,539,503
4,505,504
4,547,506
4,508,543
4,524,509
4,519,510
4,511,573
4,518,512
4,514,566
4,515,568
4,546,516
4,579,517
4,574,520
4,521,545
4,522,554
4,536,523
4,538,525
4,526,551
4,529,528
4,562,530
4,531,533
4,577,532
4,570,534
4,552,535
4,537,565
4,541,563
4,561,542
4,544,567
4,550,548
4,576,553
4,555,558
4,559,575
4,569,564
4,572,571
4,589,580
4,599,581
4,582,595
4,583,586
4,584,591
4,598,585
4,587,596
4,588,592
4,597,590
4,594,593
4,600,646
4,610,601
4,602,628
4,603,651
4,604,652
4,630,605
4,633,606
4,607,657
4,611,608
4,609,632
4,612,647
4,613,650
4,614,648
4,615,627
4,640,616
4,617,637
4,618,634
4,619,620
4,654,621
4,623,622
4,624,642
4,645,625
4,626,639
4,631,629
4,644,635
4,636,656
4,649,638
4,643,641
4,653,655
4,658,684
4,661,659
4,703,660
4,662,688
4,663,689
4,664,671
4,665,678
4,666,687
4,667,681
4,668,680
4,669,676
4,670,693
4,672,691
4,673,709
4,674,699
4,675,683
4,701,677
4,705,679
4,682,712
4,715,685
4,713,686
4,711,690
4,697,692
4,698,694
4,695,708
4,717,696
4,714,700
4,716,702
4,706,704
4,710,707
5,0,1
5,2,11
5,9,3
5,12,4
5,10,5
5,6,27
5,33,7
5,15,8
5,13,21
5,14,31
5,23,16
5,17,19
5,18,30
5,32,20
5,26,22
5,24,29
5,28,25
5,34,47
5,35,36
5,37,51
5,38,60
5,59,39
5,46,40
5,41,42
5,50,43
5,44,54
5,58,45
5,48,62
5,52,49
5,64,53
5,63,55
5,65,56
5,61,57
5,115,66
5,67,116
5,68,70
5,69,102
5,119,71
5,72,141
5,73,126
5,74,118
5,75,95
5,134,76
5,79,77
5,78,151
5,80,110
5,109,81
5,120,82
5,83,117
5,84,133
5,85,94
5,140,86
5,87,142
5,114,88
5,89,135
5,131,90
5,92,91
5,101,93
5,96,130
5,97,127
5,124,98
5,129,99
5,100,139
5,137,103
5,104,147
5,105,132
5,106,136
5,128,107
5,108,121
5,111,145
5,143,112
5,150,113
5,122,123
5,125,138
5,149,144
5,146,148
5,152,183
5,153,184
5,154,168
5,189,155
5,205,156
5,218,157
5,158,188
5,190,159
5,160,194
5,161,204
5,176,162
5,201,163
5,164,169
5,165,199
5,171,166
5,192,167
5,170,197
5,182,172
5,217,173
5,174,191
5,181,175
5,198,177
5,186,178
5,196,179
5,180,195
5,220,185
5,206,187
5,208,193
5,200,216
5,212,202
5,219,203
5,214,207
5,211,209
5,215,210
5,221,213
5,233,222
5,223,229
5,232,224
5,225,227
5,230,226
5,231,228
5,235,234
5,238,236
5,241,237
5,239,240
5,242,247
5,243,250
5,244,249
5,246,245
5,252,248
5,251,253
5,254,265
5,255,286
5,256,268
5,269,257
5,258,311
5,263,259
5,319,260
5,270,261
5,267,262
5,264,285
5,266,293
5,271,291
5,272,314
5,273,320
5,274,325
5,275,324
5,276,322
5,295,277
5,278,306
5,279,283
5,280,316
5,281,315
5,313,282
5,284,290
5,287,310
5,288,304
5,302,289
5,294,292
5,296,300
5,309,297
5,298,318
5,308,299
5,323,301
5,303,305
5,317,307
5,321,312
5,326,335
5,327,339
5,370,328
5,329,334
5,330,333
5,331,351
5,332,341
5,371,336
5,337,363
5,342,338
5,347,340
5,343,345
5,361,344
5,346,362
5,357,348
5,356,349
5,350,368
5,352,359
5,353,369
5,365,354
5,367,355
5,360,358
5,364,366
5,378,372
5,373,399
5,374,406
5,375,412
5,376,400
5,377,385
5,379,402
5,380,401
5,381,404
5,382,389
5,388,383
5,386,384
5,387,390
5,393,391
5,413,392
5,405,394
5,398,395
5,396,397
5,403,410
5,407,411
5,409,408
5,443,414
5,436,415
5,446,416
5,423,417
5,468,418
5,425,419
5,456,420
5,442,421
5,422,441
5,424,431
5,433,426
5,427,480
5,434,428
5,429,462
5,430,463
5,481,432
5,435,479
5,484,437
5,438,464
5,439,469
5,440,460
5,444,445
5,491,447
5,448,482
5,452,449
5,450,451
5,486,453
5,454,476
5,477,455
5,457,487
5,478,458
5,459,492
5,493,461
5,465,467
5,466,485
5,490,470
5,471,474
5,472,489
5,475,473
5,483,488
5,561,494
5,520,495
5,496,497
5,498,501
5,556,499
5,551,500
5,502,573
5,503,522
5,504,514
5,568,505
5,506,519
5,566,507
5,508,560
5,517,509
5,510,569
5,570,511
5,512,526
5,574,513
5,515,547
5,578,516
5,518,579
5,567,521
5,563,523
5,524,553
5,525,536
5,531,527
5,528,534
5,562,529
5,530,557
5,532,564
5,533,542
5,535,550
5,537,539
5,545,538
5,558,540
5,541,555
5,543,577
5,554,544
5,571,546
5,548,549
5,552,576
5,565,559
5,575,572
5,580,596
5,581,595
5,582,584
5,591,583
5,592,585
5,586,594
5,588,587
5,590,589
5,593,598
5,597,599
5,655,600
5,601,613
5,638,602
5,652,603
5,627,604
5,605,648
5,640,606
5,628,607
5,608,626
5,609,610
5,646,611
5,625,612
5,636,614
5,650,615
5,647,616
5,642,617
5,618,654
5,644,619
5,620,623
5,621,656
5,622,651
5,624,641
5,629,632
5,639,630
5,631,633
5,634,657
5,637,635
5,653,643
5,649,645
5,658,668
5,708,659
5,713,660
5,692,661
5,700,662
5,704,663
5,679,664
5,687,665
5,669,666
5,667,672
5,674,670
5,678,671
5,710,673
5,693,675
5,676,684
5,677,686
5,696,680
5,681,717
5,702,682
5,715,683
5,685,714
5,688,712
5,689,690
5,691,711
5,694,695
5,706,697
5,698,703
5,699,705
5,701,716
5,709,707
6,0,24
6,1,23
6,2,28
6,3,10
6,11,4
6,5,9
6,22,6
6,8,7
6,12,15
6,20,13
6,21,14
6,16,29
6,30,17
6,31,18
6,19,32
6,25,27
6,33,26
6,43,34
6,49,35
6,36,40
6,37,64
6,51,38
6,60,39
6,41,61
6,42,50
6,55,44
6,45,62
6,46,65
6,63,47
6,53,48
6,58,52
6,56,54
6,57,59
6,81,66
6,67,79
6,68,80
6,138,69
6,70,115
6,71,120
6,113,72
6,117,73
6,74,140
6,94,75
6,76,84
6,77,137
6,116,78
6,82,119
6,86,83
6,110,85
6,141,87
6,88,136
6,95,89
6,90,96
6,91,131
6,99,92
6,93,134
6,112,97
6,98,129
6,132,100
6,126,101
6,102,143
6,103,150
6,149,104
6,144,105
6,121,106
6,107,122
6,145,108
6,118,109
6,130,111
6,142,114
6,123,125
6,148,124
6,127,151
6,139,128
6,133,135
6,147,146
6,157,152
6,153,180
6,166,154
6,155,190
6,156,197
6,210,158
6,159,204
6,207,160
6,161,176
6,162,211
6,163,202
6,164,206
6,218,165
6,193,167
6,168,171
6,169,221
6,203,170
6,172,181
6,173,184
6,186,174
6,175,219
6,177,217
6,178,192
6,191,179
6,213,182
6,183,200
6,185,195
6,187,205
6,188,215
6,189,201
6,194,208
6,216,196
6,198,212
6,199,220
6,209,214
6,234,222
6,223,241
6,224,238
6,225,232
6,226,228
6,227,229
6,240,230
6,236,231
6,237,233
6,235,239
6,249,242
6,243,245
6,250,244
6,253,246
6,252,247
6,248,251
6,285,254
6,278,255
6,261,256
6,257,319
6,312,258
6,259,298
6,260,270
6,318,262
6,300,263
6,265,264
6,266,291
6,292,267
6,268,294
6,269,308
6,282,271
6,315,272
6,325,273
6,274,276
6,275,295
6,277,313
6,314,279
6,283,280
6,324,281
6,311,284
6,305,286
6,303,287
6,320,288
6,289,301
6,290,321
6,323,293
6,296,297
6,299,309
6,304,302
6,306,317
6,307,322
6,316,310
