396,MiaoAlgo,i06
1,274,325
1,277,275
1,286,278
1,312,279
1,282,313
1,289,283
1,323,284
1,285,304
1,287,288
1,292,291
1,294,309
1,308,296
1,299,297
1,298,300
1,301,303
1,324,302
1,310,305
1,307,306
1,321,311
1,316,315
1,322,320
1,327,326
1,337,328
1,329,346
1,351,330
1,341,331
1,333,332
1,334,354
1,343,335
1,336,361
1,338,363
1,357,339
1,342,340
1,345,344
1,366,347
1,348,370
1,371,349
1,350,362
1,352,358
1,353,356
1,355,367
1,369,359
1,368,360
1,365,364
1,372,374
1,378,373
1,405,375
1,376,406
1,377,382
1,385,379
1,381,380
1,383,386
1,384,388
1,387,390
1,389,402
1,395,391
1,392,398
1,393,409
1,394,407
1,396,397
1,404,399
1,401,400
1,403,408
1,411,410
1,412,413
1,462,414
1,426,415
1,416,483
1,417,431
1,418,467
1,419,466
1,459,420
1,430,421
1,485,422
1,424,423
1,460,425
1,427,484
1,428,435
1,429,456
1,464,432
1,492,433
1,461,434
1,479,436
1,455,437
1,454,438
1,439,451
1,441,440
1,488,442
1,478,443
1,444,458
1,445,476
1,447,446
1,448,449
1,493,450
1,452,453
1,477,457
1,463,481
1,465,468
1,475,469
1,470,487
1,471,486
1,489,472
1,474,473
1,480,482
1,490,491
1,494,570
1,495,496
1,520,497
1,498,558
1,550,499
1,517,500
1,549,501
1,502,511
1,503,521
1,504,527
1,505,571
1,568,506
1,507,513
1,515,508
1,509,540
1,543,510
1,551,512
1,514,532
1,519,516
1,518,525
1,522,567
1,524,523
1,526,555
1,563,528
1,534,529
1,530,531
1,533,553
1,535,556
1,536,541
1,565,537
1,538,573
1,566,539
1,542,552
1,545,544
1,547,546
1,548,557
1,554,579
1,572,559
1,560,574
1,562,561
1,564,569
1,575,576
1,577,578
1,580,596
1,581,599
1,582,591
1,584,583
1,594,585
1,586,595
1,593,587
1,588,590
1,589,592
1,598,597
1,600,602
1,615,601
1,604,603
1,626,605
1,650,606
1,631,607
1,645,608
1,633,609
1,630,610
1,611,616
1,625,612
1,613,648
1,614,627
1,654,617
1,621,618
1,653,619
1,641,620
1,628,622
1,655,623
1,643,624
1,632,629
1,637,634
1,636,635
1,649,638
1,640,639
1,644,642
1,647,646
1,652,651
1,656,657
1,714,658
1,663,659
1,698,660
1,661,704
1,662,692
1,665,664
1,666,679
1,667,685
1,672,668
1,703,669
1,695,670
1,687,671
1,673,694
1,674,693
1,675,717
1,715,676
1,684,677
1,705,678
1,713,680
1,701,681
1,682,690
1,683,702
1,699,686
1,711,688
1,712,689
1,700,691
1,716,696
1,706,697
1,708,707
1,709,710
2,0,27
2,16,1
2,2,3
2,7,4
2,5,12
2,6,25
2,9,8
2,11,10
2,23,13
2,14,20
2,33,15
2,21,17
2,18,19
2,22,28
2,26,24
2,29,30
2,31,32
2,35,34
2,51,36
2,37,59
2,52,38
2,58,39
2,50,40
2,41,43
2,46,42
2,44,49
2,62,45
2,47,48
2,54,53
2,55,63
2,56,57
2,65,60
2,64,61
2,66,68
2,67,79
2,69,137
2,138,70
2,86,71
2,141,72
2,84,73
2,74,117
2,101,75
2,76,134
2,112,77
2,78,115
2,80,109
2,110,81
2,120,82
2,118,83
2,94,85
2,87,88
2,102,89
2,100,90
2,91,97
2,92,113
2,133,93
2,135,95
2,96,108
2,98,99
2,149,103
2,104,125
2,105,150
2,129,106
2,107,121
2,130,111
2,114,140
2,116,126
2,142,119
2,122,127
2,124,123
2,128,151
2,132,131
2,136,139
2,143,144
2,146,145
2,148,147
2,165,152
2,199,153
2,154,191
2,162,155
2,197,156
2,169,157
2,158,203
2,207,159
2,209,160
2,161,204
2,212,163
2,164,189
2,166,167
2,171,168
2,170,178
2,188,172
2,200,173
2,174,179
2,219,175
2,176,190
2,192,177
2,180,183
2,181,213
2,215,182
2,218,184
2,186,185
2,187,221
2,193,214
2,208,194
2,220,195
2,196,216
2,217,198
2,201,205
2,202,206
2,210,211
2,226,222
2,223,225
2,238,224
2,229,227
2,230,228
2,239,231
2,232,233
2,234,237
2,241,235
2,240,236
2,250,242
2,243,249
2,244,252
2,247,245
2,251,246
2,248,253
2,254,263
2,255,322
2,256,300
2,270,257
2,274,258
2,259,319
2,316,260
2,314,261
2,293,262
2,264,294
2,265,307
2,267,266
2,268,269
2,276,271
2,272,299
2,273,317
2,275,282
2,277,292
2,305,278
2,279,283
2,280,290
2,281,297
2,284,312
2,285,286
2,287,289
2,288,321
2,291,308
2,313,295
2,318,296
2,309,298
2,301,323
2,303,302
2,304,306
2,310,324
2,311,320
2,325,315
2,337,326
2,339,327
2,370,328
2,353,329
2,330,333
2,364,331
2,332,347
2,344,334
2,335,345
2,336,343
2,349,338
2,340,351
2,342,341
2,367,346
2,352,348
2,360,350
2,363,354
2,356,355
2,357,362
2,358,369
2,359,368
2,361,371
2,366,365
2,379,372
2,373,385
2,374,376
2,413,375
2,381,377
2,404,378
2,380,382
2,390,383
2,387,384
2,386,412
2,388,395
2,400,389
2,399,391
2,407,392
2,403,393
2,396,394
2,397,398
2,402,401
2,406,405
2,408,411
2,410,409
2,456,414
2,483,415
2,446,416
2,417,430
2,418,485
2,465,419
2,420,461
2,421,468
2,422,459
2,423,463
2,424,431
2,425,462
2,433,426
2,464,427
2,434,428
2,429,488
2,432,438
2,435,444
2,436,457
2,437,454
2,491,439
2,440,448
2,441,460
2,442,478
2,443,479
2,449,445
2,447,493
2,450,474
2,451,452
2,453,469
2,476,455
2,458,477
2,466,467
2,471,470
2,472,492
2,473,475
2,484,480
2,481,482
2,486,487
2,490,489
2,511,494
2,495,513
2,543,496
2,578,497
2,549,498
2,499,540
2,500,518
2,501,569
2,573,502
2,503,554
2,571,504
2,515,505
2,506,564
2,507,560
2,559,508
2,509,551
2,510,527
2,512,517
2,572,514
2,546,516
2,577,519
2,574,520
2,521,568
2,544,522
2,575,523
2,541,524
2,525,567
2,565,526
2,528,531
2,529,530
2,532,547
2,552,533
2,561,534
2,536,535
2,537,539
2,566,538
2,576,542
2,579,545
2,550,548
2,553,563
2,555,556
2,557,558
2,570,562
2,597,580
2,590,581
2,592,582
2,583,595
2,599,584
2,585,586
2,587,594
2,588,593
2,598,589
2,591,596
2,612,600
2,601,613
2,602,655
2,651,603
2,633,604
2,609,605
2,606,656
2,607,657
2,608,611
2,610,648
2,614,615
2,616,646
2,627,617
2,618,637
2,636,619
2,624,620
2,649,621
2,630,622
2,629,623
2,626,625
2,639,628
2,631,642
2,632,640
2,635,634
2,638,654
2,641,644
2,653,643
2,647,645
2,650,652
2,658,672
2,659,682
2,660,694
2,662,661
2,692,663
2,669,664
2,671,665
2,678,666
2,667,714
2,679,668
2,670,693
2,674,673
2,695,675
2,676,713
2,677,715
2,686,680
2,681,696
2,716,683
2,684,698
2,685,699
2,687,711
2,691,688
2,689,690
2,697,709
2,717,700
2,701,702
2,703,705
2,704,712
2,706,708
2,707,710
3,0,6
3,1,24
3,13,2
3,7,3
3,4,15
3,5,8
3,9,11
3,12,10
3,32,14
3,16,33
3,20,17
3,18,29
3,19,31
3,30,21
3,22,23
3,25,26
3,28,27
3,36,34
3,42,35
3,37,64
3,38,61
3,39,59
3,40,51
3,41,50
3,43,46
3,48,44
3,45,49
3,53,47
3,60,52
3,55,54
3,65,56
3,57,58
3,63,62
3,67,66
3,68,85
3,78,69
3,70,137
3,71,140
3,87,72
3,82,73
3,74,81
3,75,134
3,135,76
3,111,77
3,79,89
3,110,80
3,83,113
3,94,84
3,88,86
3,90,98
3,91,136
3,139,92
3,93,95
3,106,96
3,123,97
3,99,132
3,100,102
3,133,101
3,103,148
3,151,104
3,105,107
3,108,121
3,126,109
3,138,112
3,114,116
3,115,150
3,117,119
3,120,118
3,122,128
3,127,124
3,149,125
3,131,129
3,130,145
3,141,142
3,147,143
3,144,146
3,152,199
3,153,169
3,214,154
3,155,158
3,156,198
3,157,218
3,159,211
3,160,161
3,176,162
3,163,202
3,164,206
3,187,165
3,194,166
3,167,207
3,168,193
3,191,170
3,171,192
3,172,195
3,173,216
3,178,174
3,213,175
3,177,212
3,179,186
3,200,180
3,184,181
3,182,183
3,197,185
3,204,188
3,189,201
3,190,210
3,217,196
3,203,215
3,205,221
3,209,208
3,220,219
3,222,223
3,233,224
3,225,232
3,229,226
3,227,230
3,228,231
3,236,234
3,235,239
3,237,238
3,241,240
3,245,242
3,252,243
3,244,246
3,251,247
3,250,248
3,249,253
3,266,254
3,265,255
3,269,256
3,257,325
3,320,258
3,259,281
3,260,270
3,261,272
3,309,262
3,263,318
3,313,264
3,267,277
3,297,268
3,294,271
3,291,273
3,292,274
3,275,276
3,278,307
3,290,279
3,283,280
3,295,282
3,284,289
3,324,285
3,306,286
3,315,287
3,311,288
3,319,293
3,296,298
3,300,299
3,302,301
3,312,303
3,305,304
3,308,317
3,323,310
3,314,316
3,321,322
3,326,359
3,327,337
3,328,358
3,365,329
3,330,332
3,331,351
3,364,333
3,334,356
3,371,335
3,345,336
3,343,338
3,354,339
3,340,341
3,347,342
3,344,349
3,346,366
3,368,348
3,367,350
3,369,352
3,362,353
3,355,357
3,370,360
3,361,363
3,372,381
3,379,373
3,413,374
3,375,406
3,376,402
3,377,385
3,382,378
3,380,404
3,383,384
3,386,387
3,390,388
3,401,389
3,391,396
3,392,395
3,408,393
3,398,394
3,410,397
3,399,412
3,405,400
3,409,403
3,411,407
3,414,434
3,415,490
3,416,447
3,423,417
3,468,418
3,419,425
3,420,443
3,431,421
3,422,424
3,426,483
3,427,480
3,428,429
3,430,465
3,432,437
3,488,433
3,435,436
3,438,481
3,439,477
3,440,463
3,461,441
3,479,442
3,444,478
3,455,445
3,489,446
3,452,448
3,492,449
3,450,453
3,476,451
3,454,484
3,467,456
3,457,486
3,487,458
3,460,459
3,462,493
3,482,464
3,485,466
3,469,473
3,474,470
3,475,471
3,472,491
3,497,494
3,527,495
3,496,511
3,498,550
3,501,499
3,500,579
3,513,502
3,567,503
3,504,515
3,505,566
3,506,519
3,520,507
3,508,572
3,526,509
3,510,532
3,518,512
3,546,514
3,516,547
3,551,517
3,521,565
3,522,545
3,523,541
3,524,525
3,555,528
3,531,529
3,558,530
3,533,561
3,534,562
3,535,549
3,563,536
3,542,537
3,539,538
3,540,548
3,578,543
3,554,544
3,553,552
3,556,557
3,559,576
3,560,575
3,564,577
3,568,571
3,569,570
3,573,574
3,580,581
3,584,582
3,596,583
3,585,587
3,586,599
3,594,588
3,589,597
3,591,590
3,593,592
3,595,598
3,656,600
3,601,610
3,621,602
3,603,632
3,652,604
3,605,631
3,607,606
3,608,647
3,648,609
3,611,626
3,646,612
3,613,615
3,635,614
3,616,645
3,617,618
3,619,624
3,620,644
3,622,636
3,623,630
3,625,639
3,657,627
3,628,640
3,629,633
3,634,649
3,637,638
3,643,641
3,642,653
3,651,650
3,654,655
3,660,658
3,659,692
3,682,661
3,712,662
3,711,663
3,664,687
3,665,703
3,671,666
3,668,667
3,705,669
3,694,670
3,700,672
3,675,673
3,686,674
3,676,684
3,677,701
3,678,679
3,680,697
3,681,716
3,683,707
3,685,715
3,688,689
3,690,704
3,714,691
3,693,695
3,696,713
3,698,699
3,702,717
3,710,706
3,708,709
4,26,0
4,1,22
4,8,2
4,3,25
4,4,12
4,10,5
4,6,33
4,11,7
4,15,9
4,17,13
4,14,30
4,27,16
4,31,18
4,21,19
4,32,20
4,23,29
4,24,28
4,34,48
4,49,35
4,50,36
4,57,37
4,38,39
4,40,42
4,51,41
4,43,65
4,44,53
4,54,45
4,46,63
4,52,47
4,62,55
4,56,64
4,61,58
4,59,60
4,109,66
4,80,67
4,68,79
4,116,69
4,70,115
4,71,83
4,72,74
4,73,120
4,84,75
4,76,133
4,77,138
4,137,78
4,81,126
4,118,82
4,85,93
4,86,87
4,136,88
4,89,111
4,139,90
4,98,91
4,92,100
4,134,94
4,95,110
4,132,96
4,97,103
4,102,99
4,101,135
4,104,147
4,121,105
4,108,106
4,107,122
4,112,144
4,113,142
4,151,114
4,140,117
4,119,141
4,128,123
4,124,149
4,125,148
4,150,127
4,129,130
4,145,131
4,143,146
4,183,152
4,213,153
4,192,154
4,155,189
4,156,177
4,182,157
4,215,158
4,208,159
4,203,160
4,161,190
4,211,162
4,163,205
4,198,164
4,221,165
4,166,209
4,193,167
4,168,214
4,199,169
4,170,197
4,191,171
4,172,217
4,173,184
4,216,174
4,175,200
4,210,176
4,178,179
4,180,181
4,185,219
4,196,186
4,188,187
4,207,194
4,195,218
4,202,201
4,204,220
4,206,212
4,232,222
4,223,240
4,224,239
4,225,233
4,231,226
4,227,228
4,230,229
4,234,235
4,236,237
4,238,241
4,242,252
4,253,243
4,248,244
4,245,251
4,246,249
4,247,250
4,317,254
4,255,267
4,268,256
4,272,257
4,258,313
4,293,259
4,315,260
4,316,261
4,262,266
4,320,263
4,264,275
4,286,265
4,299,269
4,298,270
4,271,295
4,273,274
4,276,277
4,285,278
4,280,279
4,289,281
4,282,294
4,312,283
4,290,284
4,287,314
4,288,302
4,325,291
4,308,292
4,296,300
4,318,297
4,301,319
4,304,303
4,321,305
4,322,306
4,307,311
4,310,309
4,324,323
4,326,328
4,327,370
4,329,347
4,341,330
4,333,331
4,351,332
4,334,365
4,335,361
4,336,344
4,363,337
4,338,345
4,339,371
4,354,340
4,342,364
4,349,343
4,362,346
4,348,360
4,350,353
4,359,352
4,355,369
4,356,357
4,358,368
4,366,367
4,389,372
4,373,382
4,374,411
4,400,375
4,405,376
4,404,377
4,378,381
4,402,379
4,385,380
4,387,383
4,384,386
4,412,388
4,403,390
4,393,391
4,392,399
4,394,397
4,395,398
4,396,413
4,406,401
4,407,410
4,409,408
4,414,428
4,458,415
4,488,416
4,417,468
4,418,420
4,485,419
4,421,442
4,463,422
4,480,423
4,424,430
4,425,429
4,462,426
4,437,427
4,431,467
4,481,432
4,478,433
4,436,434
4,479,435
4,449,438
4,439,452
4,460,440
4,459,441
4,456,443
4,486,444
4,445,471
4,491,446
4,447,483
4,448,482
4,477,450
4,451,453
4,454,455
4,487,457
4,493,461
4,464,484
4,466,465
4,469,474
4,470,475
4,490,472
4,473,492
4,489,476
4,494,555
4,495,578
4,527,496
4,513,497
4,556,498
4,499,557
4,548,500
4,540,501
4,502,507
4,505,503
4,514,504
4,547,506
4,508,543
4,509,518
4,569,510
4,511,573
4,526,512
4,515,568
4,516,564
4,517,567
4,519,546
4,520,559
4,537,521
4,539,522
4,562,523
4,552,524
4,536,525
4,528,529
4,530,563
4,561,531
4,577,532
4,541,533
4,570,534
4,558,535
4,538,565
4,560,542
4,579,544
4,545,551
4,549,550
4,576,553
4,571,554
4,572,566
4,574,575
4,584,580
4,581,595
4,582,596
4,583,586
4,588,585
4,587,590
4,589,593
4,599,591
4,597,592
4,594,598
4,600,647
4,609,601
4,602,638
4,603,656
4,604,650
4,648,605
4,606,628
4,630,607
4,612,608
4,610,627
4,611,646
4,613,657
4,614,652
4,615,651
4,640,616
4,617,643
4,618,634
4,620,619
4,655,621
4,623,622
4,624,642
4,645,625
4,626,639
4,631,629
4,632,633
4,644,635
4,636,637
4,641,653
4,649,654
4,658,685
4,661,659
4,703,660
4,662,704
4,663,689
4,664,671
4,665,678
4,666,687
4,667,681
4,668,688
4,669,677
4,670,708
4,672,691
4,673,710
4,674,680
4,675,686
4,701,676
4,705,679
4,682,712
4,709,683
4,715,684
4,711,690
4,697,692
4,699,693
4,695,694
4,717,696
4,713,698
4,714,700
4,716,702
4,707,706
5,0,1
5,2,11
5,12,3
5,9,4
5,5,15
5,6,27
5,7,10
5,33,8
5,13,19
5,14,31
5,23,16
5,17,32
5,21,18
5,29,20
5,26,22
5,24,30
5,28,25
5,34,49
5,35,36
5,37,50
5,59,38
5,39,40
5,41,42
5,51,43
5,63,44
5,45,52
5,65,46
5,47,62
5,48,54
5,53,56
5,64,55
5,61,57
5,58,60
5,66,70
5,67,81
5,95,68
5,69,115
5,118,71
5,72,114
5,109,73
5,74,120
5,75,133
5,84,76
5,89,77
5,78,138
5,79,94
5,80,126
5,86,82
5,119,83
5,85,135
5,136,87
5,140,88
5,102,90
5,92,91
5,134,93
5,96,131
5,97,122
5,98,139
5,129,99
5,132,100
5,101,110
5,137,103
5,104,149
5,128,105
5,121,106
5,107,127
5,150,108
5,145,111
5,112,143
5,113,141
5,116,151
5,142,117
5,148,123
5,124,144
5,125,147
5,146,130
5,152,213
5,153,182
5,154,168
5,210,155
5,205,156
5,157,184
5,158,211
5,159,193
5,190,160
5,176,161
5,162,207
5,206,163
5,164,187
5,165,199
5,192,166
5,214,167
5,169,195
5,170,198
5,171,208
5,218,172
5,183,173
5,174,185
5,180,175
5,201,177
5,217,178
5,219,179
5,181,200
5,186,216
5,221,188
5,189,203
5,197,191
5,209,194
5,220,196
5,212,202
5,215,204
5,233,222
5,223,241
5,235,224
5,228,225
5,226,230
5,231,227
5,232,229
5,238,234
5,239,236
5,240,237
5,242,247
5,243,250
5,244,249
5,246,245
5,252,248
5,251,253
5,254,265
5,255,286
5,256,318
5,260,257
5,258,321
5,272,259
5,261,315
5,292,262
5,263,324
5,264,285
5,266,307
5,267,308
5,268,298
5,300,269
5,270,299
5,271,282
5,313,273
5,274,320
5,295,275
5,276,322
5,277,317
5,278,306
5,279,284
5,280,312
5,281,314
5,283,290
5,287,311
5,323,288
5,289,301
5,294,291
5,309,293
5,297,296
5,302,304
5,303,305
5,319,310
5,325,316
5,367,326
5,356,327
5,328,339
5,329,355
5,330,354
5,331,342
5,332,341
5,346,333
5,366,334
5,364,335
5,371,336
5,337,338
5,340,345
5,343,344
5,347,362
5,357,348
5,361,349
5,350,368
5,365,351
5,352,363
5,353,359
5,360,358
5,370,369
5,377,372
5,373,374
5,375,402
5,376,400
5,378,385
5,379,401
5,380,405
5,381,404
5,382,389
5,388,383
5,408,384
5,386,406
5,387,410
5,398,390
5,391,412
5,397,392
5,393,396
5,394,395
5,399,413
5,411,403
5,407,409
5,433,414
5,443,415
5,436,416
5,422,417
5,465,418
5,430,419
5,442,420
5,421,485
5,423,431
5,424,463
5,425,461
5,429,426
5,482,427
5,456,428
5,448,432
5,434,479
5,435,457
5,484,437
5,438,464
5,476,439
5,459,440
5,441,449
5,444,487
5,445,454
5,446,493
5,491,447
5,450,451
5,490,452
5,453,473
5,455,477
5,458,486
5,466,460
5,492,462
5,467,468
5,471,469
5,472,470
5,474,475
5,478,488
5,480,481
5,483,489
5,531,494
5,510,495
5,496,497
5,512,498
5,499,558
5,551,500
5,557,501
5,502,520
5,503,545
5,521,504
5,568,505
5,506,546
5,507,511
5,542,508
5,517,509
5,574,513
5,571,514
5,515,547
5,578,516
5,518,548
5,532,519
5,554,522
5,523,556
5,535,524
5,525,549
5,567,526
5,529,527
5,562,528
5,530,569
5,533,534
5,550,536
5,538,537
5,544,539
5,555,540
5,541,553
5,543,577
5,563,552
5,575,559
5,566,560
5,561,576
5,579,564
5,565,572
5,570,573
5,586,580
5,582,581
5,599,583
5,591,584
5,592,585
5,597,587
5,598,588
5,590,589
5,593,594
5,596,595
5,600,645
5,601,614
5,649,602
5,650,603
5,627,604
5,605,629
5,640,606
5,628,607
5,608,616
5,610,609
5,625,611
5,647,612
5,653,613
5,634,615
5,642,617
5,618,657
5,619,641
5,643,620
5,621,656
5,622,651
5,654,623
5,644,624
5,646,626
5,630,632
5,633,631
5,637,635
5,636,652
5,638,655
5,639,648
5,658,668
5,704,659
5,676,660
5,692,661
5,689,662
5,700,663
5,679,664
5,687,665
5,669,666
5,667,672
5,674,670
5,678,671
5,709,673
5,694,675
5,677,685
5,696,680
5,681,717
5,713,682
5,715,683
5,684,714
5,693,686
5,688,690
5,691,711
5,706,695
5,707,697
5,698,703
5,699,705
5,701,716
5,702,712
5,710,708
6,0,24
6,1,23
6,2,28
6,3,5
6,11,4
6,22,6
6,15,7
6,10,8
6,9,12
6,20,13
6,18,14
6,16,29
6,30,17
6,19,32
6,31,21
6,25,27
6,33,26
6,43,34
6,47,35
6,36,40
6,37,61
6,50,38
6,60,39
6,41,64
6,42,51
6,52,44
6,45,48
6,56,46
6,49,62
6,58,53
6,63,54
6,55,65
6,57,59
6,66,79
6,67,78
6,68,80
6,103,69
6,70,116
6,82,71
6,120,72
6,117,73
6,74,113
6,135,75
6,76,85
6,77,137
6,81,109
6,83,136
6,93,84
6,142,86
6,87,140
6,88,119
6,94,89
6,90,92
6,91,102
6,133,95
6,96,107
6,149,97
6,131,98
6,99,139
6,100,129
6,126,101
6,138,104
6,105,124
6,106,128
6,122,108
6,110,134
6,111,146
6,130,112
6,114,150
6,115,151
6,141,118
6,127,121
6,123,125
6,144,132
6,143,148
6,147,145
6,184,152
6,153,165
6,167,154
6,211,155
6,156,201
6,199,157
6,162,158
6,204,159
6,160,176
6,161,210
6,163,221
6,164,205
6,193,166
6,168,209
6,218,169
6,196,170
6,207,171
6,172,183
6,173,180
6,186,174
6,175,220
6,177,217
6,191,178
6,179,192
6,195,181
6,213,182
6,185,203
6,187,206
6,188,215
6,189,202
6,208,190
6,194,214
6,197,212
6,216,198
6,200,219
6,222,231
6,236,223
6,224,230
6,225,227
6,226,228
6,229,233
6,240,232
6,241,234
6,235,238
6,237,239
6,249,242
6,243,245
6,250,244
6,253,246
6,252,247
6,248,251
6,286,254
6,306,255
6,270,256
6,257,261
6,312,258
6,259,263
6,269,260
6,318,262
6,273,264
6,265,267
6,266,292
6,296,268
6,275,271
6,315,272
6,274,313
6,282,276
6,277,294
6,278,322
6,305,279
6,284,280
6,316,281
6,311,283
6,307,285
6,321,287
6,288,319
6,320,289
6,290,303
6,291,295
6,324,293
6,300,297
6,298,299
6,304,301
6,302,310
6,323,308
6,317,309
6,314,325
